user_id,transaction_date,region,product_category,sale_amount,city,age,subscription,price,status,email,username,raw_timestamp,store_id,revenue
1049,2026-05-17,East,Groceries,4966,Pune,33,Basic,1910,,user1049@example.com,user1049,2026-05-17 07:46:00,19,4966
1394,2026-02-19,East,Clothing,5632,Hyderabad,59,Premium,,,user1394@example.com,user1394,2026-02-19 14:22:00,8,5632
1371,2026-03-14,East,Clothing,1057,Hyderabad,55,Premium,1231,Pending,user1371@example.com,user1371,2026-03-14 22:07:00,3,1057
1309,2026-02-03,West,Books,3527,Delhi,60,Premium,4450,,user1309@example.com,user1309,2026-02-03 14:59:00,9,3527
1393,2026-04-20,East,Furniture,3153,Delhi,33,Premium,6571,Cancelled,user1393@example.com,user1393,2026-04-20 08:11:00,15,3153
1035,2026-05-06,South,Books,6932,Mumbai,57,Basic,2076,,user1035@example.com,user1035,2026-05-06 14:45:00,9,6932
1052,2026-01-09,North,Electronics,9860,Bengaluru,44,Premium,8454,Completed,user1052@example.com,user1052,2026-01-09 08:09:00,11,9860
1200,2026-05-28,North,Books,8539,Ahmedabad,43,Basic,1448,Pending,,user1200,2026-05-28 15:07:00,19,8539
1274,2026-04-02,East,Furniture,7063,Hyderabad,56,Premium,6285,Cancelled,user1274@example.com,user1274,2026-04-02 09:41:00,7,7063
1090,2026-05-22,North,Groceries,3629,Bengaluru,60,Basic,2049,,user1090@example.com,user1090,2026-05-22 23:12:00,5,3629
1018,2026-02-19,North,Books,4407,Ahmedabad,40,Premium,9156,,user1018@example.com,user1018,2026-02-19 14:01:00,2,4407
1173,2026-01-15,East,Electronics,7143,Delhi,29,Basic,11409,Pending,user1173@example.com,user1173,2026-01-15 02:02:00,5,7143
1250,2026-06-17,North,Groceries,1250,Chennai,60,Premium,535,Completed,user1250@example.com,user1250,2026-06-17 03:29:00,20,1250
1087,2026-06-01,North,Electronics,2370,Ahmedabad,54,Premium,1333,,user1087@example.com,user1087,2026-06-01 23:43:00,13,2370
1166,2026-01-31,South,Furniture,3993,Hyderabad,53,Premium,5796,Completed,user1166@example.com,user1166,2026-01-31 05:44:00,12,3993
1283,2026-02-12,West,Clothing,1166,Mumbai,22,Basic,,,user1283@example.com,,2026-02-12 02:45:00,19,1166
1145,2026-04-17,West,Clothing,3877,Mumbai,56,Basic,8870,,user1145@example.com,user1145,2026-04-17 22:02:00,20,3877
1092,2026-05-08,North,Furniture,6199,Kolkata,16,Premium,3444,Completed,user1092@example.com,user1092,2026-05-08 17:32:00,8,6199
1237,2026-06-10,South,Furniture,1369,Chennai,23,Premium,11527,,user1237@example.com,user1237,2026-06-10 01:03:00,12,1369
1145,2026-02-23,West,Furniture,5977,Ahmedabad,18,Premium,1159,Pending,user1145@example.com,,2026-02-23 16:07:00,3,5977
1120,2026-04-24,East,Groceries,3756,Pune,30,Premium,5643,Completed,user1120@example.com,user1120,2026-04-24 06:24:00,8,3756
1037,2026-05-01,West,Electronics,7641,Mumbai,29,Basic,3217,Cancelled,user1037@example.com,user1037,2026-05-01 20:22:00,9,7641
1103,2026-03-27,South,Electronics,9817,Hyderabad,33,Premium,2120,,user1103@example.com,user1103,2026-03-27 07:56:00,10,9817
1309,2026-02-10,South,Books,9556,Chennai,21,Basic,8848,Pending,user1309@example.com,user1309,2026-02-10 08:00:00,14,9556
1376,2026-03-05,South,Furniture,7614,Chennai,53,Premium,,,user1376@example.com,user1376,2026-03-05 15:46:00,17,7614
1017,2026-04-19,West,Groceries,2105,Ahmedabad,47,Premium,1661,Completed,user1017@example.com,user1017,2026-04-19 06:08:00,12,2105
1151,2026-03-03,North,Electronics,8360,Bengaluru,26,Basic,9645,Completed,user1151@example.com,user1151,2026-03-03 04:55:00,13,8360
1094,2026-04-05,West,Electronics,1658,Kolkata,60,Basic,,Cancelled,user1094@example.com,user1094,2026-04-05 19:34:00,19,1658
1106,2026-06-25,North,Books,6000,Hyderabad,48,Basic,1144,,user1106@example.com,user1106,2026-06-25 11:23:00,6,6000
1331,2026-05-24,North,Books,3854,Mumbai,37,Premium,9141,,user1331@example.com,user1331,2026-05-24 22:13:00,8,3854
1164,2026-04-01,East,Books,7429,Bengaluru,19,Premium,6408,,user1164@example.com,user1164,2026-04-01 03:30:00,18,7429
1347,2026-05-17,East,Groceries,6531,Delhi,28,Basic,1730,,user1347@example.com,user1347,2026-05-17 02:06:00,6,6531
1141,2026-01-29,South,Groceries,2965,Chennai,49,Premium,5103,Pending,user1141@example.com,user1141,2026-01-29 23:41:00,1,2965
1149,2026-02-18,North,Electronics,4306,Pune,42,Basic,11043,,user1149@example.com,user1149,2026-02-18 17:28:00,15,4306
1155,2026-05-26,South,Furniture,3313,Bengaluru,30,Basic,6393,Completed,user1155@example.com,user1155,2026-05-26 05:39:00,6,3313
1364,2026-05-18,East,Clothing,3373,Mumbai,26,Premium,,Cancelled,user1364@example.com,user1364,2026-05-18 11:11:00,7,3373
1287,2026-01-09,East,Furniture,2923,Pune,44,Premium,9043,Completed,user1287@example.com,user1287,2026-01-09 15:49:00,5,2923
1234,2026-03-23,South,Electronics,9448,Pune,57,Basic,8064,Pending,user1234@example.com,user1234,2026-03-23 14:21:00,4,9448
1374,2026-05-03,North,Clothing,9526,Delhi,35,Premium,6880,Pending,user1374@example.com,user1374,2026-05-03 01:38:00,7,9526
1298,2026-05-15,South,Furniture,3706,Hyderabad,21,Basic,11393,,user1298@example.com,user1298,2026-05-15 19:32:00,2,3706
1341,2026-04-03,West,Clothing,7506,Pune,40,Basic,499,Cancelled,user1341@example.com,user1341,2026-04-03 17:05:00,7,7506
1372,2026-04-24,West,Groceries,5228,Mumbai,43,Basic,2586,Completed,user1372@example.com,user1372,2026-04-24 16:21:00,3,5228
1302,2026-04-07,North,Electronics,7208,Bengaluru,42,Premium,9406,Pending,user1302@example.com,user1302,2026-04-07 09:35:00,16,7208
1021,2026-03-19,East,Groceries,9663,Ahmedabad,30,Premium,340,Cancelled,user1021@example.com,user1021,2026-03-19 20:30:00,4,9663
1334,2026-06-20,East,Groceries,3438,Ahmedabad,60,Premium,766,Cancelled,user1334@example.com,user1334,2026-06-20 19:47:00,12,3438
1297,2026-05-04,West,Furniture,8299,Delhi,39,Premium,4552,Completed,user1297@example.com,user1297,2026-05-04 22:08:00,12,8299
1083,2026-01-14,East,Furniture,7373,Pune,19,Basic,5078,Completed,user1083@example.com,user1083,2026-01-14 05:48:00,4,7373
1306,2026-02-12,East,Furniture,5432,Bengaluru,59,Basic,1870,Cancelled,user1306@example.com,,2026-02-12 16:18:00,12,5432
1398,2026-05-05,West,Furniture,3171,Delhi,29,Premium,8547,Pending,user1398@example.com,user1398,2026-05-05 22:53:00,17,3171
1272,2026-05-22,North,Groceries,8044,Delhi,23,Premium,584,Cancelled,user1272@example.com,user1272,2026-05-22 14:56:00,20,8044
1267,2026-03-29,South,Furniture,971,Delhi,30,Premium,11674,Pending,user1267@example.com,user1267,2026-03-29 02:27:00,4,971
1039,2026-01-05,West,Groceries,1196,Chennai,22,Premium,11109,Completed,user1039@example.com,user1039,2026-01-05 01:04:00,10,1196
1341,2026-01-03,North,Electronics,3865,Chennai,27,Basic,779,Pending,user1341@example.com,user1341,2026-01-03 18:22:00,12,3865
1082,2026-05-09,South,Books,9842,Delhi,22,Premium,8964,Pending,user1082@example.com,user1082,2026-05-09 17:00:00,4,9842
1109,2026-05-10,West,Furniture,3533,Ahmedabad,59,Premium,3263,,user1109@example.com,user1109,2026-05-10 13:07:00,11,3533
1063,2026-04-30,North,Books,2726,Ahmedabad,39,Basic,,Completed,user1063@example.com,user1063,2026-04-30 09:29:00,20,2726
1376,2026-03-21,West,Clothing,9575,Kolkata,34,Basic,3393,,user1376@example.com,user1376,2026-03-21 00:43:00,16,9575
1344,2026-01-27,West,Groceries,9063,Delhi,23,Premium,6768,Completed,user1344@example.com,user1344,2026-01-27 05:04:00,12,9063
1101,2026-03-28,South,Books,7123,Delhi,30,Basic,8477,Cancelled,user1101@example.com,user1101,2026-03-28 12:22:00,16,7123
1341,2026-06-04,West,Groceries,8879,Bengaluru,25,Basic,2070,Cancelled,user1341@example.com,user1341,2026-06-04 04:01:00,4,8879
1377,2026-01-14,North,Groceries,938,Mumbai,40,Basic,2802,Completed,user1377@example.com,user1377,2026-01-14 16:49:00,16,938
1238,2026-02-21,East,Groceries,8532,Bengaluru,50,Basic,9156,Completed,user1238@example.com,,2026-02-21 13:56:00,4,8532
1196,2026-04-26,East,Groceries,7750,Ahmedabad,18,Premium,3197,Cancelled,user1196@example.com,user1196,2026-04-26 13:08:00,10,7750
1366,2026-04-10,West,Electronics,9820,Ahmedabad,58,Basic,8097,Pending,user1366@example.com,user1366,2026-04-10 15:37:00,13,9820
1315,2026-06-23,East,Furniture,5750,Hyderabad,17,Premium,2400,Cancelled,user1315@example.com,user1315,2026-06-23 20:21:00,13,5750
1049,2026-04-20,East,Furniture,7249,Pune,19,Premium,4356,Cancelled,user1049@example.com,user1049,2026-04-20 02:55:00,10,7249
1058,2026-03-28,South,Electronics,9321,Pune,18,Basic,11076,,user1058@example.com,user1058,2026-03-28 18:01:00,11,9321
1193,2026-05-27,West,Furniture,9880,Delhi,47,Premium,11619,Cancelled,user1193@example.com,user1193,2026-05-27 21:21:00,6,9880
1314,2026-03-18,East,Groceries,3805,Ahmedabad,56,Premium,9079,Cancelled,user1314@example.com,user1314,2026-03-18 18:25:00,8,3805
1319,2026-01-24,North,Books,6018,Bengaluru,20,Basic,7297,Cancelled,user1319@example.com,user1319,2026-01-24 09:32:00,10,6018
1221,2026-06-19,East,Clothing,7288,Kolkata,32,Basic,11302,Pending,user1221@example.com,user1221,2026-06-19 16:55:00,6,7288
1295,2026-05-08,South,Groceries,4889,Kolkata,52,Premium,8856,Cancelled,user1295@example.com,user1295,2026-05-08 23:43:00,10,4889
1222,2026-04-16,East,Electronics,3835,Kolkata,33,Basic,10884,Cancelled,user1222@example.com,user1222,2026-04-16 07:07:00,5,3835
1098,2026-01-08,South,Furniture,8104,Ahmedabad,51,Basic,,Pending,user1098@example.com,user1098,2026-01-08 08:50:00,9,8104
1337,2026-05-21,South,Electronics,8460,Hyderabad,19,Premium,5443,Cancelled,user1337@example.com,user1337,2026-05-21 13:57:00,12,8460
1343,2026-06-18,North,Groceries,2802,Chennai,23,Premium,8851,Cancelled,user1343@example.com,user1343,2026-06-18 19:07:00,11,2802
1168,2026-05-30,West,Clothing,7428,Chennai,25,Premium,3169,Cancelled,user1168@example.com,user1168,2026-05-30 18:03:00,16,7428
1273,2026-04-06,North,Furniture,9441,Kolkata,46,Premium,4850,Cancelled,user1273@example.com,user1273,2026-04-06 09:01:00,20,9441
1017,2026-06-19,North,Clothing,4644,Kolkata,35,Basic,11527,Pending,user1017@example.com,user1017,2026-06-19 12:59:00,9,4644
1154,2026-01-24,South,Furniture,3946,Mumbai,44,Basic,10858,Completed,user1154@example.com,user1154,2026-01-24 15:30:00,14,3946
1170,2026-04-19,North,Clothing,4775,Delhi,38,Basic,10165,Cancelled,user1170@example.com,,2026-04-19 01:41:00,6,4775
1322,2026-04-24,South,Electronics,7064,Chennai,56,Basic,5440,Completed,user1322@example.com,user1322,2026-04-24 22:49:00,5,7064
1304,2026-06-25,West,Furniture,7897,Ahmedabad,24,Basic,3142,Cancelled,user1304@example.com,user1304,2026-06-25 13:23:00,6,7897
1201,2026-04-07,South,Electronics,876,Chennai,21,Basic,3548,Pending,,user1201,2026-04-07 19:16:00,5,876
1045,2026-04-05,South,Books,2422,Hyderabad,49,Basic,7733,Completed,user1045@example.com,user1045,2026-04-05 08:18:00,16,2422
1195,2026-02-03,West,Clothing,4031,Bengaluru,59,Premium,7153,,user1195@example.com,,2026-02-03 08:15:00,20,4031
1230,2026-03-05,East,Books,8006,Delhi,16,Basic,2482,,user1230@example.com,user1230,2026-03-05 22:27:00,20,8006
1131,2026-01-19,North,Books,1462,Hyderabad,37,Premium,8015,Completed,,user1131,2026-01-19 12:19:00,13,1462
1343,2026-04-05,South,Books,1173,Mumbai,32,Premium,8553,Cancelled,user1343@example.com,user1343,2026-04-05 10:45:00,17,1173
1221,2026-02-06,East,Electronics,5632,Hyderabad,24,Basic,4903,,user1221@example.com,user1221,2026-02-06 19:53:00,9,5632
1264,2026-03-22,West,Clothing,5669,Ahmedabad,25,Basic,1171,Pending,user1264@example.com,user1264,2026-03-22 15:16:00,6,5669
1361,2026-04-30,West,Electronics,8608,Hyderabad,44,Basic,11916,,user1361@example.com,user1361,2026-04-30 23:55:00,5,8608
1063,2026-03-31,North,Clothing,5154,Mumbai,26,Basic,9528,Pending,user1063@example.com,user1063,2026-03-31 16:49:00,19,5154
1092,2026-04-17,North,Clothing,8661,Delhi,37,Premium,4957,,user1092@example.com,user1092,2026-04-17 03:53:00,11,8661
1078,2026-01-08,North,Groceries,8361,Ahmedabad,56,Basic,,Cancelled,user1078@example.com,user1078,2026-01-08 14:20:00,19,8361
1066,2026-02-24,North,Furniture,5794,Hyderabad,20,Basic,1816,Cancelled,user1066@example.com,user1066,2026-02-24 12:05:00,1,5794
1106,2026-02-11,West,Groceries,5168,Mumbai,23,Basic,8342,Cancelled,user1106@example.com,user1106,2026-02-11 11:42:00,4,5168
1188,2026-05-12,South,Groceries,7798,Kolkata,46,Basic,9525,,user1188@example.com,user1188,2026-05-12 11:39:00,6,7798
1222,2026-06-11,West,Electronics,1162,Pune,45,Premium,10910,,user1222@example.com,user1222,2026-06-11 02:18:00,15,1162
1223,2026-01-21,West,Furniture,2934,Mumbai,59,Basic,4373,,user1223@example.com,user1223,2026-01-21 02:58:00,2,2934
1262,2026-01-28,West,Groceries,2048,Ahmedabad,58,Basic,6123,Completed,user1262@example.com,,2026-01-28 23:42:00,15,2048
1091,2026-02-16,West,Electronics,1864,Kolkata,35,Basic,9920,,user1091@example.com,user1091,2026-02-16 05:13:00,6,1864
1040,2026-06-04,East,Electronics,7607,Hyderabad,16,Basic,,Pending,user1040@example.com,user1040,2026-06-04 12:55:00,20,7607
1371,2026-05-05,East,Books,6410,Kolkata,35,Premium,2349,Completed,user1371@example.com,user1371,2026-05-05 22:12:00,1,6410
1107,2026-05-04,South,Clothing,7639,Chennai,21,Basic,7892,,user1107@example.com,user1107,2026-05-04 04:47:00,15,7639
1248,2026-05-01,North,Groceries,4475,Chennai,34,Basic,1134,Completed,user1248@example.com,user1248,2026-05-01 13:26:00,16,4475
1377,2026-05-29,East,Electronics,8487,Kolkata,47,Basic,,Completed,user1377@example.com,user1377,2026-05-29 02:17:00,14,8487
1242,2026-01-30,West,Books,6181,Ahmedabad,60,Basic,640,Cancelled,user1242@example.com,user1242,2026-01-30 14:14:00,17,6181
1112,2026-05-31,East,Books,8175,Mumbai,34,Basic,7129,,user1112@example.com,user1112,2026-05-31 19:13:00,10,8175
1353,2026-01-23,West,Clothing,3339,Chennai,26,Basic,1953,,user1353@example.com,user1353,2026-01-23 01:01:00,12,3339
1133,2026-04-02,South,Clothing,8748,Hyderabad,20,Basic,7355,Pending,user1133@example.com,user1133,2026-04-02 08:21:00,12,8748
1393,2026-01-12,East,Clothing,8944,Delhi,19,Basic,7789,Completed,user1393@example.com,user1393,2026-01-12 03:52:00,18,8944
1021,2026-05-10,North,Clothing,2434,Chennai,39,Premium,5086,,user1021@example.com,user1021,2026-05-10 20:23:00,11,2434
1070,2026-02-01,South,Groceries,7311,Hyderabad,31,Basic,5892,Pending,user1070@example.com,user1070,2026-02-01 13:23:00,8,7311
1077,2026-05-16,West,Clothing,2760,Kolkata,42,Basic,7816,Cancelled,user1077@example.com,user1077,2026-05-16 00:45:00,17,2760
1035,2026-01-22,East,Furniture,7080,Mumbai,43,Premium,,Pending,user1035@example.com,user1035,2026-01-22 20:45:00,17,7080
1151,2026-04-18,West,Books,5486,Pune,38,Premium,4883,Pending,user1151@example.com,user1151,2026-04-18 06:56:00,18,5486
1319,2026-06-08,West,Furniture,7127,Chennai,35,Premium,905,Cancelled,user1319@example.com,user1319,2026-06-08 04:33:00,18,7127
1145,2026-02-24,North,Books,9540,Bengaluru,49,Basic,10715,Completed,,user1145,2026-02-24 18:16:00,8,9540
1396,2026-03-19,West,Books,2309,Hyderabad,39,Basic,10572,Cancelled,user1396@example.com,user1396,2026-03-19 03:28:00,10,2309
1293,2026-01-02,West,Furniture,4368,Chennai,38,Basic,4961,Pending,user1293@example.com,user1293,2026-01-02 07:06:00,11,4368
1264,2026-05-30,South,Furniture,7943,Delhi,25,Basic,7051,Completed,user1264@example.com,user1264,2026-05-30 15:13:00,15,7943
1039,2026-04-05,West,Books,9658,Kolkata,32,Basic,10727,,user1039@example.com,user1039,2026-04-05 23:26:00,6,9658
1073,2026-05-10,South,Groceries,7999,Mumbai,48,Premium,11678,,user1073@example.com,user1073,2026-05-10 17:23:00,4,7999
1308,2026-04-15,North,Electronics,6555,Bengaluru,18,Premium,2229,Cancelled,user1308@example.com,user1308,2026-04-15 15:01:00,5,6555
1072,2026-05-31,West,Electronics,5499,Bengaluru,29,Premium,,Completed,user1072@example.com,user1072,2026-05-31 01:26:00,16,5499
1293,2026-03-21,West,Furniture,6681,Ahmedabad,54,Premium,2569,,user1293@example.com,user1293,2026-03-21 04:55:00,11,6681
1045,2026-06-09,West,Groceries,4314,Kolkata,37,Premium,11284,Cancelled,user1045@example.com,user1045,2026-06-09 22:01:00,19,4314
1322,2026-03-21,North,Books,1895,Chennai,55,Premium,9642,Pending,user1322@example.com,user1322,2026-03-21 00:07:00,18,1895
1092,2026-01-05,East,Clothing,4518,Ahmedabad,21,Basic,6883,Completed,user1092@example.com,user1092,2026-01-05 10:27:00,6,4518
1212,2026-01-07,East,Groceries,4713,Delhi,23,Premium,9176,Cancelled,user1212@example.com,user1212,2026-01-07 02:09:00,10,4713
1208,2026-06-23,South,Electronics,5829,Mumbai,17,Premium,5182,Completed,user1208@example.com,user1208,2026-06-23 10:16:00,13,5829
1061,2026-01-14,South,Clothing,4374,Ahmedabad,48,Basic,2185,Completed,user1061@example.com,user1061,2026-01-14 02:30:00,1,4374
1208,2026-06-12,South,Electronics,4909,Delhi,31,Premium,5290,,user1208@example.com,user1208,2026-06-12 16:13:00,5,4909
1191,2026-05-19,South,Clothing,9306,Kolkata,51,Basic,,,user1191@example.com,user1191,2026-05-19 20:10:00,1,9306
1030,2026-05-04,East,Books,4610,Kolkata,38,Premium,9887,Cancelled,,user1030,2026-05-04 18:04:00,10,4610
1045,2026-04-12,North,Clothing,9617,Bengaluru,43,Premium,10301,Cancelled,user1045@example.com,user1045,2026-04-12 20:16:00,15,9617
1139,2026-03-04,East,Furniture,3950,Ahmedabad,54,Basic,560,Completed,user1139@example.com,,2026-03-04 00:43:00,6,3950
1211,2026-05-23,West,Groceries,9316,Delhi,57,Premium,,,user1211@example.com,user1211,2026-05-23 12:52:00,20,9316
1183,2026-04-10,South,Electronics,2544,Ahmedabad,39,Premium,,Pending,user1183@example.com,user1183,2026-04-10 21:58:00,12,2544
1098,2026-01-24,East,Clothing,4338,Ahmedabad,39,Premium,4899,Pending,,user1098,2026-01-24 20:25:00,4,4338
1142,2026-05-26,West,Clothing,9540,Chennai,58,Premium,1370,Pending,user1142@example.com,user1142,2026-05-26 18:54:00,8,9540
1267,2026-03-12,South,Electronics,9231,Bengaluru,59,Basic,332,Completed,user1267@example.com,user1267,2026-03-12 13:17:00,4,9231
1348,2026-05-13,West,Groceries,6422,Hyderabad,30,Premium,4853,,user1348@example.com,user1348,2026-05-13 10:05:00,19,6422
1012,2026-02-27,West,Electronics,4595,Chennai,26,Basic,5392,Completed,,user1012,2026-02-27 00:37:00,11,4595
1128,2026-03-05,North,Groceries,4405,Pune,19,Basic,8814,Completed,user1128@example.com,user1128,2026-03-05 03:40:00,15,4405
1296,2026-02-01,North,Electronics,1046,Kolkata,36,Premium,,,user1296@example.com,user1296,2026-02-01 13:04:00,4,1046
1346,2026-01-15,North,Furniture,6749,Kolkata,22,Basic,4119,Completed,user1346@example.com,user1346,2026-01-15 13:56:00,20,6749
1317,2026-01-26,East,Electronics,7939,Pune,53,Premium,2069,Completed,user1317@example.com,user1317,2026-01-26 06:57:00,19,7939
1064,2026-06-13,East,Furniture,7397,Ahmedabad,55,Basic,3346,Pending,user1064@example.com,user1064,2026-06-13 09:37:00,14,7397
1262,2026-06-16,East,Furniture,9366,Mumbai,25,Basic,5357,Cancelled,user1262@example.com,user1262,2026-06-16 16:37:00,5,9366
1029,2026-03-02,North,Groceries,6133,Chennai,28,Premium,1420,Pending,user1029@example.com,user1029,2026-03-02 14:38:00,11,6133
1296,2026-05-25,East,Books,5409,Kolkata,37,Premium,2017,Completed,user1296@example.com,user1296,2026-05-25 20:14:00,8,5409
1238,2026-06-09,South,Clothing,8376,Pune,40,Premium,6858,Completed,user1238@example.com,user1238,2026-06-09 00:35:00,4,8376
1072,2026-03-16,West,Clothing,6396,Hyderabad,17,Premium,3541,Pending,user1072@example.com,user1072,2026-03-16 05:21:00,18,6396
1125,2026-02-15,South,Electronics,3384,Bengaluru,22,Premium,11399,,user1125@example.com,user1125,2026-02-15 10:59:00,7,3384
1156,2026-04-27,South,Furniture,6600,Mumbai,49,Basic,11948,Completed,user1156@example.com,user1156,2026-04-27 06:12:00,18,6600
1193,2026-06-27,East,Furniture,7537,Chennai,18,Premium,9073,Pending,user1193@example.com,user1193,2026-06-27 08:55:00,5,7537
1260,2026-05-30,West,Clothing,1833,Ahmedabad,58,Premium,3043,,user1260@example.com,user1260,2026-05-30 16:23:00,16,1833
1265,2026-04-29,South,Furniture,6625,Ahmedabad,47,Basic,4696,,user1265@example.com,user1265,2026-04-29 20:02:00,7,6625
1112,2026-02-21,West,Clothing,6986,Chennai,35,Basic,6478,Pending,user1112@example.com,user1112,2026-02-21 17:05:00,5,6986
1384,2026-01-22,East,Groceries,9000,Pune,30,Premium,7922,Cancelled,user1384@example.com,user1384,2026-01-22 13:23:00,16,9000
1162,2026-03-11,West,Electronics,3442,Ahmedabad,30,Basic,10873,Cancelled,user1162@example.com,user1162,2026-03-11 16:32:00,18,3442
1329,2026-01-21,East,Clothing,2112,Delhi,20,Basic,927,Pending,user1329@example.com,user1329,2026-01-21 08:19:00,9,2112
1097,2026-06-30,South,Books,4778,Hyderabad,35,Basic,5979,,user1097@example.com,user1097,2026-06-30 00:30:00,17,4778
1389,2026-02-08,West,Clothing,4217,Chennai,46,Premium,8751,,user1389@example.com,user1389,2026-02-08 02:20:00,7,4217
1219,2026-06-28,West,Clothing,7687,Ahmedabad,51,Premium,6439,Pending,user1219@example.com,user1219,2026-06-28 15:51:00,12,7687
1173,2026-02-27,West,Groceries,7108,Bengaluru,36,Premium,,Pending,user1173@example.com,user1173,2026-02-27 10:36:00,20,7108
1311,2026-05-27,West,Groceries,3845,Kolkata,20,Basic,3385,Completed,user1311@example.com,user1311,2026-05-27 20:57:00,10,3845
1047,2026-02-13,North,Books,3410,Hyderabad,60,Basic,739,Pending,user1047@example.com,user1047,2026-02-13 09:13:00,8,3410
1149,2026-06-18,North,Groceries,1441,Pune,49,Premium,3115,,user1149@example.com,user1149,2026-06-18 04:34:00,14,1441
1244,2026-01-18,West,Clothing,2628,Chennai,35,Basic,11927,Pending,user1244@example.com,user1244,2026-01-18 18:12:00,17,2628
1366,2026-06-25,West,Furniture,3804,Hyderabad,25,Basic,1348,Pending,user1366@example.com,user1366,2026-06-25 15:29:00,15,3804
1294,2026-01-11,North,Furniture,7976,Pune,60,Basic,6707,Pending,user1294@example.com,user1294,2026-01-11 19:46:00,14,7976
1234,2026-04-09,South,Books,2065,Kolkata,60,Premium,4227,Cancelled,user1234@example.com,user1234,2026-04-09 21:58:00,3,2065
1357,2026-02-25,West,Groceries,9557,Delhi,39,Premium,2023,Cancelled,user1357@example.com,user1357,2026-02-25 06:32:00,2,9557
1236,2026-01-07,North,Groceries,6744,Pune,41,Premium,,Completed,user1236@example.com,user1236,2026-01-07 04:20:00,15,6744
1248,2026-04-29,North,Electronics,9485,Chennai,44,Premium,8013,Pending,user1248@example.com,,2026-04-29 03:11:00,10,9485
1063,2026-05-17,West,Clothing,1771,Hyderabad,59,Basic,2814,Cancelled,user1063@example.com,user1063,2026-05-17 21:34:00,7,1771
1226,2026-06-28,North,Books,2184,Kolkata,60,Basic,,Completed,,user1226,2026-06-28 06:59:00,8,2184
1191,2026-03-03,South,Electronics,762,Kolkata,17,Premium,5823,Completed,user1191@example.com,user1191,2026-03-03 21:10:00,6,762
1022,2026-04-17,North,Furniture,5786,Chennai,55,Premium,9175,,user1022@example.com,user1022,2026-04-17 11:20:00,6,5786
1007,2026-04-13,East,Electronics,6876,Chennai,45,Premium,1381,Cancelled,,user1007,2026-04-13 13:19:00,20,6876
1255,2026-01-27,South,Furniture,2052,Pune,56,Basic,11406,Cancelled,user1255@example.com,user1255,2026-01-27 22:20:00,16,2052
1034,2026-03-27,North,Books,7854,Kolkata,48,Premium,8548,Completed,user1034@example.com,user1034,2026-03-27 03:19:00,8,7854
1377,2026-04-20,South,Books,1800,Hyderabad,24,Basic,8471,Pending,user1377@example.com,user1377,2026-04-20 01:15:00,20,1800
1227,2026-03-26,South,Furniture,5702,Hyderabad,49,Basic,10917,Completed,user1227@example.com,user1227,2026-03-26 10:15:00,7,5702
1276,2026-01-14,South,Clothing,6750,Pune,27,Basic,,Completed,user1276@example.com,user1276,2026-01-14 06:03:00,5,6750
1104,2026-02-02,North,Clothing,9492,Chennai,31,Premium,7283,Cancelled,user1104@example.com,user1104,2026-02-02 13:11:00,20,9492
1127,2026-03-19,East,Books,7844,Chennai,33,Basic,1610,,user1127@example.com,user1127,2026-03-19 13:32:00,20,7844
1376,2026-04-21,South,Groceries,824,Kolkata,43,Premium,5218,Pending,user1376@example.com,user1376,2026-04-21 12:29:00,10,824
1232,2026-03-14,West,Books,8378,Delhi,37,Premium,7988,Pending,user1232@example.com,,2026-03-14 16:46:00,12,8378
1251,2026-04-14,West,Groceries,6613,Kolkata,47,Basic,10802,Completed,user1251@example.com,,2026-04-14 03:24:00,19,6613
1083,2026-02-19,West,Furniture,6211,Ahmedabad,56,Basic,,,user1083@example.com,user1083,2026-02-19 07:30:00,2,6211
1185,2026-06-11,North,Clothing,4781,Ahmedabad,59,Premium,4466,Pending,,user1185,2026-06-11 20:45:00,13,4781
1203,2026-06-30,North,Books,3593,Kolkata,26,Basic,4443,,user1203@example.com,user1203,2026-06-30 23:55:00,3,3593
1055,2026-06-12,East,Clothing,4907,Chennai,41,Basic,405,,,user1055,2026-06-12 22:26:00,17,4907
1213,2026-06-17,East,Groceries,3295,Mumbai,39,Premium,11835,Pending,user1213@example.com,user1213,2026-06-17 03:28:00,19,3295
1108,2026-02-17,South,Electronics,3493,Chennai,32,Basic,7520,Completed,user1108@example.com,user1108,2026-02-17 09:05:00,13,3493
1063,2026-03-12,North,Furniture,986,Chennai,46,Basic,11323,Completed,user1063@example.com,user1063,2026-03-12 00:42:00,19,986
1021,2026-01-25,South,Books,618,Kolkata,54,Basic,8261,Cancelled,user1021@example.com,user1021,2026-01-25 21:56:00,11,618
1161,2026-03-03,East,Groceries,6700,Hyderabad,38,Basic,,,user1161@example.com,user1161,2026-03-03 04:01:00,20,6700
1062,2026-05-16,East,Clothing,6536,Ahmedabad,55,Basic,8736,Pending,,user1062,2026-05-16 10:01:00,12,6536
1023,2026-03-25,West,Clothing,8438,Kolkata,55,Premium,6007,,user1023@example.com,user1023,2026-03-25 03:46:00,13,8438
1150,2026-06-05,South,Clothing,9020,Hyderabad,24,Basic,1726,,user1150@example.com,user1150,2026-06-05 03:30:00,18,9020
1123,2026-03-04,South,Clothing,1965,Delhi,43,Premium,2925,,user1123@example.com,user1123,2026-03-04 08:42:00,16,1965
